id,title,overview,service
297,엠로,"주식회사 엠로는 공급망관리 소프트웨어를 개발하고 판매하는 소프트웨어 개발 전문 기업으로, 중소기업 및 벤처기업에 해당되며, 경영 컨설팅, 소프트웨어 개발, 시스템 통합 등 다양한 사업을 영위하고 있습니다.","이 회사는 AI를 기반으로 한 공급망관리 소프트웨어와 AI 소프트웨어, 그리고 공급망관리 클라우드 서비스를 제공하는 기업입니다. 주요 서비스로는 기업용 공급망관리 소프트웨어, AI 소프트웨어, 그리고 공급망관리 클라우드 서비스가 있습니다. 이를 통해 구매 업무의 효율성을 높이고 공급망 위기 대응력을 강화하는 다양한 솔루션을 제공하고 있습니다."
298,효성중공업,"효성중공업 주식회사는 중공업과 건설 사업을 영위하는 회사로, 전력산업의 핵심 설비를 생산하고 글로벌 시장에서 인정받는 기업이다.","효성중공업은 중공업과 건설 부문을 중심으로 사업을 진행하고 있으며, 전력산업의 핵심 설비인 변압기, 차단기와 산업 생산설비 등에 광범위하게 이용되는 전동기, 감속기 등을 생산하고 있습니다. 또한, 건설 부문에서는 주택사업, 재개발ㆍ재건축사업, 업무ㆍ상업시설, 토목ㆍ환경, SOC(사회간접자본) 사업 다양한 건설 사업을 영위하고 있습니다. 연구개발 조직에서는 신기술, 신제품 개발을 통한 미래 비전 제시를 위해 연구개발활동을 추진하고 있으며, 판매지역을 국내, 미국 및 중동시장 중심에서 아시아, 유럽, 중남미, 아프리카 등으로 다변화 하는 전략을 추진하고 있습니다."
299,더핑크퐁컴퍼니,"더핑크퐁컴퍼니 주식회사는 핑크퐁과 아기상어 등 캐릭터 기반의 콘텐츠 IP기업으로, 소프트웨어 개발, 인터넷서비스, 캐릭터상품 제조 등 다양한 사업을 추진하고 있는 회사입니다.","주요 제품 및 서비스는 다음과 같습니다:
1. 콘텐츠: 영상, 음원, APP, 공연, 광고 등
2. 라이선스: 라이선스 등
3. Merchandise: MD, 커머스 등
4. 기타: 게임 등

이 회사는 핑크퐁, 아기상어, 베베핀 등의 캐릭터 기반의 콘텐츠 IP기업으로, 콘텐츠, 라이선스, Merchandise, 게임 등 다양한 영역에서 사업을 전개하고 있습니다."
300,JW중외제약,"이 회사는 의약품 연구, 개발, 제조, 판매를 주요 사업으로 하는 중외제약 주식회사로, 연결대상 종속회사를 포함한 총 15개의 계열회사를 보유하고 있으며, 주권은 한국거래소유가증권시장에 상장되어 있습니다.","JW중외제약은 의약품의 연구, 개발, 제조, 판매를 주요 사업으로 하고 있으며, 생명존중과 인류의 건강을 추구하는 제약회사입니다. 주요 제품으로는 리바로, 헴리브라, 트루패스, 시그마트, 악템라 등이 있으며, 다양한 제품을 개발하고 있습니다. 또한, JW중외제약은 국내 최대 규모의 의약품 종합 생산시설을 보유하고 있으며, 글로벌 R&D 네트워크를 통해 혁신적인 신약 개발에 열정을 쏟고 있습니다."
301,CJ,"CJ주식회사는 다양한 사업군을 운영하며 식품, 생명공학, 물류, 엔터테인먼트 등을 중심으로 세계적으로 사업을 확장하고 있는 기업이다.","CJ그룹은 다양한 사업 영역을 가진 대표적인 글로벌 생활문화 기업입니다. 주요 사업 영역과 서비스를 소개하겠습니다.

1. 식품 & 식품서비스
   - CJ제일제당: 가공식품, 소재식품(설탕, 밀가루, 식용유 등) 제조 및 판매
   - CJ푸드빌: 외식사업부문(스테이크, 샐러드바 등), 프랜차이즈 사업부문(냉동생지, 케익 등)

2. 생명공학
   - CJ제일제당 바이오 부문: 아미노산, 사료첨가제 등의 제조 및 판매

3. 물류 & 신유통
   - CJ대한통운: 하역, 운송, 보관, 건설, 정비 등의 물류 서비스
   - CJ올리브영: 건강 및 미용 관련 상품 소매업

4. 엔터테인먼트 & 미디어
   - CJ ENM: 방송채널 운영, 콘텐츠 제작 및 판매, 광고 사업
   - 스튜디오드래곤: 드라마 콘텐츠 기획, 제작 및 판매

5. IT 서비스
   - CJ올리브네트웍스: IT 시스템 구축 및 프로그램 개발, 시스템 운영 및 유지관리

CJ그룹은 이와 같이 식품, 생명공학, 물류, 엔터테인먼트 및 IT 서비스 등 다양한 분야에서 혁신적인 서비스를 제공하며 글로벌 시장에서의 입지를 확고히 하고 있습니다."
302,유진테크,"주식회사 유진테크는 반도체 공정 장비를 개발하고 제조하는 회사로, 미국과 중국에 종속회사를 두고 있으며, 이크레더블에서 A+ 신용등급을 받고 있다.","주요 제품 및 서비스: 
1. 반도체 장비 제조 및 공급
2. 반도체용 산업가스 및 소재 판매
3. 화학기상증착기술을 활용한 박막형성 장비 제공

가격변동추이: 
제품은 고객 요구에 따라 다양한 형태로 제공되며, 연구개발에 따라 가격이 변동됨

사업의 개요: 
- 2000년 설립된 반도체 장비 제조회사
- 주력 제품은 화학기상증착기술을 활용한 박막형성 장비
- 2023년 매출액 276,533백만원, 영업이익 24,326백만원
- 수출액은 전체 매출액의 31.2%를 차지함
- 기술경쟁력과 제품 다양화 전략으로 성장 예상"
303,현대백화점,"현대백화점은 백화점과 면세점을 운영하고 있으며, 가구 제조 부문도 포함된 다양한 사업을 진행하고 있습니다.","이 회사는 백화점, 면세점, 가구 제조 부문으로 구성되어 있으며, 백화점 부문은 고품질의 가치를 판매하는 고품격 서비스를 제공하고 있고, 면세점 부문은 매장 직접판매과 인터넷 면세점을 통해 수입품 및 국산품을 판매하고 있으며, 가구 제조 부문은 매트리스, 베개 및 가구 사업을 전문으로 하고 있습니다. 이 회사의 주요 서비스는 백화점, 면세점, 가구 제조 부문의 제품과 서비스입니다."
304,JW홀딩스,"JW홀딩스 주식회사는 2007년에 설립된 지주회사로, 자회사와 손자회사들의 해외사업을 담당하며 의약품, 의료기기 등을 생산하고 있으며 수익을 창출하고 있습니다.","이 회사는 JW홀딩스를 중심으로 의약품, 의료기기 등을 생산하는 기업이다. 주요 제품으로는 페넴류, 수액류, 리바로 등이 있으며, 주요 서비스로는 배당수입외, 의약품 수출입업 등이 있다.회사의 영업수익은 873억원으로, 페넴류, 영양수액, 의료기기 등이 주요 매출 품목이다."
305,영풍정밀,"영풍정밀주식회사는 1983년에 설립된 기업으로, 산업용펌프와 밸브 등을 제조 및 판매하는 유체기계사업을 주요 사업으로 하고 있으며, 주소는 서울특별시 강남구 강남대로 542이다.","주요 서비스:
1. 유체기계사업부: 석유화학공장 등에서 사용되는 산업용 펌프, 이송배관에 사용되는 밸브, 주물 등을 생산하고 있으며, 국내외 고객에게 판매 및 서비스를 제공하고 있습니다.
2. 밸브: 정유, 석유화학, 배터리, 친환경 에너지, 반도체, 발전 등의 플랜트에서 사용되는 액체, 기체, 분체를 이송하는 배관 자재로서 공장 건설 및 유지보수용으로 판매되고 있습니다.
3. 주물: 펌프, 밸브 부품의 생산을 통해 펌프, 밸브 사업부문의 경쟁력 향상에 기여하고 있으며, 다양한 재질의 제품을 생산하여 국내외 고객에게 공급하고 있습니다."
306,LG디스플레이,"LG Display는 OLED 및 TFT-LCD 기술을 활용한 제품을 연구, 개발, 제조, 판매하는 회사로, TV, IT, Mobile 등 다양한 분야에서 전략적 협업을 강화하며 혁신적인 제품을 개발하고 있습니다.","주요 제품 및 서비스 카테고리:
1. TV용 패널
2. IT 모니터, 노트북, Tablet용 패널
3. Smart Phone용 패널 등

이 회사는 TFT-LCD, OLED 등 Display 패널을 생산하고 있으며, 대부분의 제품을 해외로 판매하고 있습니다. 주요 제품 및 서비스의 매출액 비중은 TV용 패널이 20.3%, IT용 패널이 36.8%, Smart Phone용 패널 등이 42.9%입니다. 또한, 면적당 판가는 사업 구조 고도화 성과로 인해 상승하였으며, 향후 시황에 따라 변동될 수 있습니다. 이 회사는 OLED 및 TFT-LCD 기술을 활용한 디스플레이 제품의 연구, 개발, 제조, 판매를 주요 사업으로 하고 있으며, 주요 고객은 Global Set Maker이며, 주로 미 달러화로 매출 및 원재료 구매가 이루어지고 있습니다. 또한, 연구개발활동을 통해 다양한 제품 영역에서 차별화된 가치를 제공하고 있습니다."
307,클리오,"주식회사 클리오는 화장품 및 화장도구 수입/수출, 판매 및 유통사업을 영위하는 회사로, 다양한 브랜드를 보유하고 있으며 국내외로 사업 영역을 확장하고 있는 중견기업이다.","클리오는 국내 대표 화장품 전문기업으로, 다양한 뷰티 브랜드를 운영하고 있다. 주요 제품 및 서비스는 포인트 메이크업(립, 아이), 베이스 메이크업, 스킨케어 등으로 분류되며, 매출 비중은 스킨케어 27%, 립 메이크업 19%, 아이 메이크업 27%, 베이스 메이크업 25%, 기타 2%로 구성되어 있다. 판매 경로는 H&B 스토어, 온라인 채널, 면세점, 홈쇼핑 등이며, 내수 및 수출 비중은 각각 64%, 36%를 차지하고 있다. 제품 생산은 국내외 OEM/ODM업체를 활용하고 있다."
308,성신양회,"성신양회주식회사는 시멘트, 레미콘, 무역 등 다양한 사업을 영위하는 기업으로, 국내외에서 다양한 제품을 생산하고 수출입하는 회사입니다.","주요 제품 및 서비스는 시멘트, 레미콘, 무역, 기타로 구분되며 각 부문의 매출액과 비중이 제시되었습니다. 시멘트와 레미콘은 건축 및 토목업에 사용되며, 가격 변동 추이도 제시되었습니다. 사업 영역은 시멘트, 레미콘, 무역, 기타로 구분되며 각 부문의 대상회사와 주요 제품이 소개되었습니다."
309,대화제약,"대화제약주식회사는 1984년 설립된 의약품 제조 및 판매업을 주 영업 목적으로 하는 기업으로, 코스닥시장에 상장되어 있으며 의약품 제조, 의약품도매, 의료정보시스템, 의약품원료 제조판매, 화장품 의료기기 제조 판매 등 다양한 사업부문을 운영하고 있습니다.",주요 서비스 1. 의약품 제조 및 판매 2. 의료기기 제조 및 판매 3. 의료정보시스템 서비스 4. 의약품 원료 제조 및 판매 5. 화장품 제조 및 판매.
310,한진칼,"한진칼은 2013년에 설립된 지주회사로, 대한항공과 한진 등 다양한 사업 분야에서 활동하며 자회사들의 자율경영과 책임경영을 추구하고 있는 기업입니다.","주요 서비스 1. 한진칼: 상표권 브랜드사용료, 배당금수익, IT서비스 등, 부동산임대 등. 2. 대한항공: 국내/국제 여객노선, 화물노선, 항공기 제조판매 및 정비. 3. 한진: 물류, 택배, 글로벌 사업. 4. 칼호텔네트워크: 호텔사업, 식음료, 기타. 5. 정석기업: 부동산임대."
311,NAVER,네이버 주식회사는 국내 최대 인터넷 검색 포털인 네이버를 기,"네이버와 종속회사의 주요 서비스는 서치플랫폼, 커머스, 핀테크, 콘텐츠, 클라우드로 구성되어 있습니다. 서치플랫폼은 검색과 디스플레이 광고로 이루어져 있으며, 커머스는 광고, 중개 및 판매, 멤버십으로 구성되어 있습니다. 핀테크는 네이버페이와 디지털 금융 서비스로 구성되어 있고, 콘텐츠는 웹툰, 웹소설, 스노우 등의 서비스를 제공합니다. 클라우드에는 네이버클라우드플랫폼의 소프트웨어와 하드웨어 매출이 포함되어 있습니다. 이 회사는 다양한 사업 영역에서 안정적인 성장을 이루고 있으며, 기술과 데이터를 활용하여 사용자와 판매자의 다양한 니즈를 충족시키는 서비스를 제공하고자 합니다."
312,OCI,"OCI 주식회사는 2023년 5월 1일에 설립된 회사로, 베이직케미컬 및 카본케미컬 사업을 하는 기업이다.","이 회사는 화학 제품 및 에너지 솔루션을 생산하는 기업으로, 주요 서비스는 베이직케미컬과 카본케미컬 제품을 생산하는 것입니다. 베이직케미컬 부문에서는 폴리실리콘, TDI, 과산화수소 등을 생산하고, 카본케미컬 부문에서는 핏치, 카본블랙, 벤젠 등을 생산합니다. 에너지솔루션 부문에서는 태양광 발전을 진행하고 있습니다. 이 회사의 주요 제품 및 서비스는 각 부문별로 구분되어 있으며, 매출액과 영업이익 등의 재무현황도 제공되고 있습니다."
313,카스,"주식회사 카스는 1983년에 설립된 전자저울 및 로드셀 제조 및 판매를 주요사업으로 하는 회사로, 중국, 미국, 독일 등 다양한 국가에 계열회사를 보유하고 있습니다.","주요 제품 및 서비스는 전자저울 및 로드셀을 생산 및 판매하는 사업부문과 부동산 임대를 하는 사업부문으로 이루어져 있습니다. 전자저울 시장에서는 국내 전체 시장규모의 약 70%의 시장점유율을 유지하고 있으며, 경쟁사로는 메틀러톨레도, 안릿츠, 데스콤, 하나계기, 봉신 등이 있습니다. 또한, 회사는 의료기기 판매업을 추가하고 Total Solution을 제공하는 방향으로 사업영역을 다각화하고 있습니다. 종속회사는 중국 상해법인 및 저장법인이 전자저울을 생산 및 판매하고 있으며, 터키법인 및 일본법인은 제품 및 상품을 해외에서 판매하는 판매법인이며, 미국법인은 부동산 임대업을 영위하고 있습니다."
